it, prob1, 1.0
1, 0.6896552
1, 0.41935483
1, 0.2923077
1, 0.22619048
1, 0.2275449
1, 0.22891566
1, 0.23030303
1, 0.18781726
1, 0.16742082
1, 0.14509805
1, 0.12052117
1, 0.109467454
1, 0.109792285
1, 0.09893048
1, 0.09919571
1, 0.09946237
1, 0.09973046
1, 0.1
1, 0.100271
1, 0.10054348
1, 0.10081744
1, 0.1010929
1, 0.090243906
1, 0.09046455
1, 0.09068628
1, 0.09090909
1, 0.091133006
1, 0.08486239
1, 0.085057475
1, 0.085253455
1, 0.085450344
1, 0.08564815
1, 0.08584687
1, 0.08604651
1, 0.08624709
1, 0.081858404
1, 0.082039915
1, 0.08222222
1, 0.08240534
1, 0.08258928
1, 0.08277405
1, 0.077405855
1, 0.077568136
1, 0.077731095
1, 0.07789474
1, 0.07805907
1, 0.07283465
1, 0.06716418
1, 0.06338028
1, 0.06349207
1, 0.06360424
1, 0.063716814
1, 0.05940594
1, 0.059504133
1, 0.059602648
1, 0.057692308
1, 0.05778491
1, 0.056074765
1, 0.056162246
1, 0.05625
1, 0.056338027
1, 0.05642633
1, 0.051948052
1, 0.049046323
1, 0.049113233
1, 0.046692606
1, 0.046753246
1, 0.043530833
1, 0.043583535
1, 0.043636363
1, 0.04368932
1, 0.043742407
1, 0.04379562
1, 0.043848965
1, 0.043902438
1, 0.04117647
1, 0.039863326
1, 0.03990878
1, 0.038548753
1, 0.03859251
1, 0.038636364
1, 0.03868032
1, 0.036789298
1, 0.03683036
1, 0.036871508
1, 0.03691275
1, 0.035986915
1, 0.036026202
1, 0.036065575
1, 0.036105033
1, 0.03409091
1, 0.034126163
1, 0.03416149
1, 0.03419689
1, 0.034232367
1, 0.034267914
1, 0.034303535
1, 0.03433923
1, 0.034375
1, 0.034410845
1, 0.033536587
1, 0.033570703
1, 0.033604886
1, 0.033639144
1, 0.03367347
1, 0.033707865
1, 0.03374233
1, 0.033776868
1, 0.032576505
1, 0.032608695
1, 0.03264095
1, 0.032673266
1, 0.03270565
1, 0.032738097
1, 0.03133903
1, 0.03136882
1, 0.03139867
1, 0.03142857
1, 0.030470913
1, 0.030499076
1, 0.03052729
1, 0.030555556
1, 0.029596413
1, 0.02962298
1, 0.02920354
1, 0.029229406
1, 0.02925532
1, 0.029281277
1, 0.029307282
1, 0.029333333
1, 0.02935943
1, 0.029385574
1, 0.029411765
1, 0.029438002
1, 0.029464286
1, 0.029490616
1, 0.029516995
1, 0.02954342
1, 0.029569892
1, 0.029596413
1, 0.028399311
1, 0.028423773
1, 0.028448276
1, 0.028472822
1, 0.02849741
1, 0.028522039
1, 0.028546713
1, 0.028571429
1, 0.028596187
1, 0.028620988
1, 0.028645834
1, 0.02867072
1, 0.028695652
1, 0.028720627
1, 0.028745644
1, 0.028770706
1, 0.028795812
1, 0.028013583
1, 0.028037382
1, 0.028061224
1, 0.027385892
1, 0.026807474
1, 0.025943397
1, 0.025963807
1, 0.025984252
1, 0.025482625
1, 0.025502319
1, 0.025522042
1, 0.024260804
1, 0.023686158
1, 0.02320522
1, 0.022808269
1, 0.02211472
1, 0.021694915
1, 0.021304926
1, 0.021319121
1, 0.021333333
1, 0.021347566
1, 0.021361817
1, 0.021376086
1, 0.021390375
1, 0.020915033
1, 0.02092871
1, 0.020525979
1, 0.020539153
1, 0.020552345
1, 0.020408163
1, 0.020421186
1, 0.020434227
1, 0.020447284
1, 0.020460358
1, 0.020473449
1, 0.020486556
1, 0.02049968
1, 0.019950125
1, 0.019716574
1, 0.01972873
1, 0.019207682
1, 0.01921922
1, 0.01923077
1, 0.019242333
1, 0.019253911
1, 0.019265503
1, 0.019277109
1, 0.019288728
1, 0.01879037
1, 0.01880141
1, 0.018223235
1, 0.018233618
1, 0.018244013
1, 0.018254422
1, 0.01826484
1, 0.018275272
1, 0.018285714
1, 0.017957352
1, 0.017967435
1, 0.017718716
1, 0.017728532
1, 0.017738359
1, 0.017748198
1, 0.017250674
1, 0.017259978
1, 0.017269293
1, 0.017278617
1, 0.017287953
1, 0.017297298
1, 0.017306652
1, 0.016976127
1, 0.016985139
1, 0.016994158
1, 0.017003188
1, 0.017012227
1, 0.017021276
1, 0.017030336
1, 0.017039403
